Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG
Q0K637	25.952668513005076	26.458664094904854	26.59495457857491	25.854086079363537	26.208015466618395	25.97129748837281	8	9	8	9	8	8	No	No	No	No	No	No	RL30_CUPNH	Large ribosomal subunit protein uL30 (50S ribosomal protein L30)	rpmD H16_A3466	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	60	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625	reh:H16_A3466
Q0K638	30.944182277091276	30.67472517091778	30.540193322635567	30.28022059188907	30.130466779217898	30.3380067455319	31	30	31	28	29	29	No	No	No	No	No	No	RL15_CUPNH	Large ribosomal subunit protein uL15 (50S ribosomal protein L15)	rplO H16_A3465	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	144	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022625	reh:H16_A3465
Q0K639	24.732540834635316	24.633922084273397	24.714676529407797	24.284358135899208	24.31465620980431	24.364985511408698	5	7	7	7	7	7	No	No	No	No	No	No	Q0K639_CUPNH	Protein translocase subunit SecY	secY H16_A3464 E6A55_17675	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	447	intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]		GO:0005886; GO:0006605; GO:0043952; GO:0065002	reh:H16_A3464
Q0K640	26.136459482978093	26.183213102951736	26.183187604903527	26.285402430493527	26.298196743396804	26.325217253067905	4	5	5	5	5	5	No	No	No	No	No	No	IF12_CUPNH	Translation initiation factor IF-1 2	infA2 infA1 H16_A3463	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	72		cytosol [GO:0005829]	cytosol [GO:0005829]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	GO:0003743; GO:0005829; GO:0019843; GO:0043022	reh:H16_A3463
Q0K641	28.289059739865575	28.12838843855984	28.172360237108677	28.045769713270904	27.948351079111355	27.914980362249334	4	5	5	5	5	5	No	No	No	No	No	No	RL36_CUPNH	Large ribosomal subunit protein bL36 (50S ribosomal protein L36)	rpmJ H16_A3462	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	38	translation [GO:0006412]	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:1990904	reh:H16_A3462
Q0K642	28.47780287622664	28.72813341005473	29.025079853855647	28.529814875673186	28.79630334585382	28.788208921516652	24	26	27	23	25	24	No	No	No	No	No	No	RS13_CUPNH	Small ribosomal subunit protein uS13 (30S ribosomal protein S13)	rpsM H16_A3461	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	121	translation [GO:0006412]	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0005829; GO:0006412; GO:0015935; GO:0019843	reh:H16_A3461
Q0K643	30.332752048874685	30.245697937891705	30.23589758697653	30.01588633403677	29.941857622902717	30.044877600563176	12	12	11	13	10	10	No	No	No	No	No	No	RS11_CUPNH	Small ribosomal subunit protein uS11 (30S ribosomal protein S11)	rpsK H16_A3460	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	132	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904	reh:H16_A3460
Q0K644	28.02720795092927	28.03769489105412	28.09924277868294	27.77731018351829	27.817601293489332	27.835770343079577	34	33	34	33	33	33	No	No	No	No	No	No	RS4_CUPNH	Small ribosomal subunit protein uS4 (30S ribosomal protein S4)	rpsD H16_A3459	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	207	ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	small ribosomal subunit [GO:0015935]	small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015935; GO:0019843; GO:0042274	reh:H16_A3459
Q0K645	31.45746576240839	31.55096926791595	31.60756821302235	31.382563380167745	31.48763365172237	31.47070994483309	37	36	37	34	34	34	No	No	No	No	No	No	RPOA_CUPNH	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA H16_A3458	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	326		cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; plastid single subunit type RNA polymerase activity [GO:0001066]; protein dimerization activity [GO:0046983]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]	DNA binding [GO:0003677]; plastid single subunit type RNA polymerase activity [GO:0001066]; protein dimerization activity [GO:0046983]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]	GO:0000428; GO:0001054; GO:0001055; GO:0001056; GO:0001057; GO:0001058; GO:0001066; GO:0003677; GO:0005737; GO:0046983	reh:H16_A3458
Q0K646	26.27562336106658	26.42391873467307	26.61416837064211	26.13372728723401	26.25124711787345	26.40694756788268	6	5	7	4	6	6	No	No	No	No	No	No	RL17_CUPNH	Large ribosomal subunit protein bL17 (50S ribosomal protein L17)	rplQ H16_A3457	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	131	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625	reh:H16_A3457
Q0K648	24.46894911614825	24.573183351942717	24.691651309437493	24.4622493034358	24.620848718005607	24.48677124158224	10	13	13	10	12	11	No	No	No	No	No	No	Q0K648_CUPNH	Thiol:disulfide interchange protein DsbD (EC 1.8.1.8) (Protein-disulfide reductase) (Disulfide reductase)	dsbD H16_A3455 E6A55_17630	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	632	cell redox homeostasis [GO:0045454]; cytochrome complex assembly [GO:0017004]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; protein-disulfide reductase (NAD(P)H) activity [GO:0047134]; cell redox homeostasis [GO:0045454]; cytochrome complex assembly [GO:0017004]	electron transfer activity [GO:0009055]; protein-disulfide reductase (NAD(P)H) activity [GO:0047134]	GO:0005886; GO:0009055; GO:0017004; GO:0045454; GO:0047134	reh:H16_A3455
Q0K649	25.370116895032535	25.2785186017193	25.06452246676686	25.186519841476528	25.082740567779723	25.11614878039342	3	3	3	2	3	3	No	No	No	No	No	No	Q0K649_CUPNH	Magnesium transporter (Putative Mg2+ and Co2+ transporter)	corA3 H16_A3454 E6A55_17625	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	404		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; cobalt ion binding [GO:0050897]; cobalt ion transmembrane transporter activity [GO:0015087]; magnesium ion binding [GO:0000287]; magnesium ion transmembrane transporter activity [GO:0015095]	cobalt ion binding [GO:0050897]; cobalt ion transmembrane transporter activity [GO:0015087]; magnesium ion binding [GO:0000287]; magnesium ion transmembrane transporter activity [GO:0015095]	GO:0000287; GO:0005886; GO:0015087; GO:0015095; GO:0050897	reh:H16_A3454
Q0K650	28.024089857358454	27.948152459732984	27.76169134279269	27.777349712894942	27.728915584224236	27.749738899863782	14	14	14	14	14	14	No	No	No	No	No	No	Q0K650_CUPNH	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	hemB H16_A3453 E6A55_17620	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	330	protoporphyrinogen IX biosynthetic process [GO:0006782]	cytosol [GO:0005829]	cytosol [GO:0005829]; porphobilinogen synthase activity [GO:0004655]; zinc ion binding [GO:0008270]; protoporphyrinogen IX biosynthetic process [GO:0006782]	porphobilinogen synthase activity [GO:0004655]; zinc ion binding [GO:0008270]	GO:0004655; GO:0005829; GO:0006782; GO:0008270	reh:H16_A3453
Q0K651	25.464646288055253	25.615570547638523	25.563977740738306	25.735668664597867	25.70912746680415	25.74852495686431	11	12	13	13	12	12	No	No	No	No	No	No	ENGB_CUPNH	Probable GTP-binding protein EngB	engB H16_A3452	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	233	division septum assembly [GO:0000917]	cytosol [GO:0005829]	cytosol [GO:0005829]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; division septum assembly [GO:0000917]	GTP binding [GO:0005525]; metal ion binding [GO:0046872]	GO:0000917; GO:0005525; GO:0005829; GO:0046872	reh:H16_A3452
Q0K652	26.678275300670823	26.48080300298933	26.383405768651137	26.508249042116677	26.525033589160152	26.521717910236713	18	19	20	19	18	17	No	No	No	No	No	No	Q0K652_CUPNH	C-type cytochrome (Cytochrome c553)	H16_A3451 E6A55_17610	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	219		periplasmic space [GO:0042597]	periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	GO:0005506; GO:0009055; GO:0020037; GO:0042597	reh:H16_A3451
Q0K653	26.03207459839961	25.958123055688727	25.90206674824515	25.63458393319181	25.613235116896913	25.583547424162266	12	15	15	15	14	16	No	No	No	No	No	No	Q0K653_CUPNH	Cytochrome c biogenesis protein ResB (SB-like family cytochrome c maturation protein)	sB H16_A3450 E6A55_17605	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	728	cytochrome complex assembly [GO:0017004]	membrane [GO:0016020]	membrane [GO:0016020]; cytochrome complex assembly [GO:0017004]		GO:0016020; GO:0017004	reh:H16_A3450
Q0K654	25.450187429733973	25.352219497560885	25.26001605833583	24.28960794623668	24.091601340841756	24.177187223612563	3	3	3	3	3	3	No	No	No	No	No	No	Q0K654_CUPNH	ABC-type transporter, permease component: cytochrome c assembly	H16_A3449	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	399	cytochrome complex assembly [GO:0017004]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; heme binding [GO:0020037]; cytochrome complex assembly [GO:0017004]	heme binding [GO:0020037]	GO:0005886; GO:0017004; GO:0020037	reh:H16_A3449
Q0K655	28.90311877202844	28.956983659619063	29.06706631388305	29.597609995797946	29.89418105902144	29.78231217702989	4	5	5	5	5	5	No	No	No	No	No	No	Q0K655_CUPNH	Uncharacterized protein conserved in bacteria	H16_A3448	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	146	alkane catabolic process [GO:0043448]		alkane catabolic process [GO:0043448]		GO:0043448	reh:H16_A3448
Q0K657	22.609454937140228	22.861893223615716	22.745240988114347	23.47198344946769	23.398104779910717	23.448938778643196	3	3	3	3	3	3	No	No	No	No	No	No	Q0K657_CUPNH	Anti-sigma factor	H16_A3446 E6A55_17585	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	279		membrane [GO:0016020]	membrane [GO:0016020]		GO:0016020	reh:H16_A3446
Q0K658	25.47538239070648	25.316353282701655	25.18798413382374	25.424650250410753	25.24488612255947	25.369394704273542	9	11	9	10	11	10	No	No	No	No	No	No	Q0K658_CUPNH	Protein-methionine-sulfoxide reductase catalytic subunit MsrP (EC 1.8.5.-)	msrP H16_A3445 E6A55_17580	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	333	protein repair [GO:0030091]	periplasmic space [GO:0042597]	periplasmic space [GO:0042597]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor [GO:0016672]; protein repair [GO:0030091]	metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor [GO:0016672]	GO:0016672; GO:0030091; GO:0042597; GO:0043546; GO:0046872	reh:H16_A3445
Q0K660	26.810312936799743	26.73392752252663	26.71360936010509	26.845589104039203	26.82558207259192	26.85843815760693	24	25	30	25	29	28	No	No	No	No	No	No	Q0K660_CUPNH	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	lysA2 lysA H16_A3443 E6A55_17570	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	419	lysine biosynthetic process via diaminopimelate [GO:0009089]		diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]; lysine biosynthetic process via diaminopimelate [GO:0009089]	diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]	GO:0008836; GO:0009089; GO:0030170	reh:H16_A3443
Q0K662	25.72367919034185	25.713876961848708	25.57590538748348	25.456402508096573	25.402980266507814	25.396265289665266	25	25	25	24	22	24	No	No	No	No	No	No	Q0K662_CUPNH	Penicillin-binding protein 1A (EC 2.4.99.28) (EC 3.4.16.4)	H16_A3441	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	771	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]	outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]	outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]	penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]	GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0030288; GO:0046677; GO:0071555	reh:H16_A3441
Q0K663	26.89832762120898	26.7259796427843	26.59667975168473	27.445489801310984	27.543734992815367	27.539559548699003	12	12	12	12	14	14	No	No	No	No	No	No	Q0K663_CUPNH	Type IV pilus assembly protein PilM	pilM H16_A3440	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	345	cell division [GO:0051301]		cell division [GO:0051301]		GO:0051301	reh:H16_A3440
Q0K664	25.83848264574079	25.7443525844666	25.586231807380248	26.677898595384978	26.756572862331485	26.86203068284219	11	11	10	11	11	11	No	No	No	No	No	No	Q0K664_CUPNH	Ferrous iron transporter B (Tfp pilus assembly protein PilN)	pilN2 H16_A3439 E6A55_17545	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	219	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		GO:0043107; GO:0043683	reh:H16_A3439
Q0K665	23.980663575363533	24.02386392770571	23.923441516787943	24.983512454269096	25.20916951008129	25.151813651874413	5	5	6	6	8	8	No	No	No	No	No	No	Q0K665_CUPNH	Pilus assembly protein PilO	pilO2 H16_A3438 E6A55_17540	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	223	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]	membrane [GO:0016020]	membrane [GO:0016020]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		GO:0016020; GO:0043107; GO:0043683	reh:H16_A3438
Q0K666	25.443803137196067	25.27399367317243	25.119005545070536	26.27765129711231	26.31067810909242	26.39220692554679	10	12	10	14	15	13	No	No	No	No	No	No	Q0K666_CUPNH	Pilus assembly protein PilP	pilP2 H16_A3437 E6A55_17535	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	183						reh:H16_A3437
Q0K667	25.584374484092333	25.9235637814357	26.01656795277665	26.60600954318494	27.094721434172225	26.83440656631892	18	20	23	22	23	25	No	No	No	No	No	No	Q0K667_CUPNH	Type IV pilus biogenesis and competence protein PilQ	pilQ2 H16_A3436 E6A55_17530	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	706	establishment of competence for transformation [GO:0030420]; protein secretion [GO:0009306]	cell outer membrane [GO:0009279]	cell outer membrane [GO:0009279]; establishment of competence for transformation [GO:0030420]; protein secretion [GO:0009306]		GO:0009279; GO:0009306; GO:0030420	reh:H16_A3436
